xm1_width,xm1_length,xm1_nf,xm1_m,xm2_width,xm2_length,xm2_nf,xm2_m,xm3_width,xm3_length,xm3_nf,xm3_m,xm4_width,xm4_length,xm4_nf,xm4_m,xm5_width,xm5_length,xm5_nf,xm5_m,xm6_width,xm6_length,xm6_nf,xm6_m,xm7_width,xm7_length,xm7_nf,xm7_m,xm8_width,xm8_length,xm8_nf,xm8_m,xm9_width,xm9_length,xm9_nf,xm9_m,xm10_width,xm10_length,xm10_nf,xm10_m,xm11_width,xm11_length,xm11_nf,xm11_m,xm12_width,xm12_length,xm12_nf,xm12_m,xm13_width,xm13_length,xm13_nf,xm13_m,xm14_width,xm14_length,xm14_nf,xm14_m,xm15_width,xm15_length,xm15_nf,xm15_m,xm16_width,xm16_length,xm16_nf,xm16_m,xm17_width,xm17_length,xm17_nf,xm17_m,xm18_width,xm18_length,xm18_nf,xm18_m,xm19_width,xm19_length,xm19_nf,xm19_m,xm1_x1,xm1_y1,xm1_x2,xm1_y2,xm2_x1,xm2_y1,xm2_x2,xm2_y2,xm3_x1,xm3_y1,xm3_x2,xm3_y2,xm4_x1,xm4_y1,xm4_x2,xm4_y2,xm5_x1,xm5_y1,xm5_x2,xm5_y2,xm6_x1,xm6_y1,xm6_x2,xm6_y2,xm7_x1,xm7_y1,xm7_x2,xm7_y2,xm8_x1,xm8_y1,xm8_x2,xm8_y2,xm9_x1,xm9_y1,xm9_x2,xm9_y2,xm10_x1,xm10_y1,xm10_x2,xm10_y2,xm11_x1,xm11_y1,xm11_x2,xm11_y2,xm12_x1,xm12_y1,xm12_x2,xm12_y2,xm13_x1,xm13_y1,xm13_x2,xm13_y2,xm14_x1,xm14_y1,xm14_x2,xm14_y2,xm15_x1,xm15_y1,xm15_x2,xm15_y2,xm16_x1,xm16_y1,xm16_x2,xm16_y2,xm17_x1,xm17_y1,xm17_x2,xm17_y2,xm18_x1,xm18_y1,xm18_x2,xm18_y2,xm19_x1,xm19_y1,xm19_x2,xm19_y2
0.73,0.58,1,1,0.52,0.68,1,1,0.62,0.64,1,1,0.52,0.74,1,1,0.63,0.57,1,1,0.74,0.72,1,1,0.68,0.71,1,1,0.67,0.58,1,1,0.71,0.71,1,1,0.58,0.64,1,1,0.64,0.62,1,1,0.77,0.73,1,1,0.64,0.82,1,1,0.82,0.53,1,1,0.71,0.67,1,1,0.68,0.51,1,1,0.53,0.72,1,1,0.63,0.67,1,1,0.52,0.77,1,1.25,5.593333333333334,1.395894158013124,6.253333333333334,2.135894158013124,4.026666666666666,1.670611874616322,4.786666666666666,2.200611874616322,4.837777777777777,1.5438830960279748,5.557777777777777,2.173883096027975,2.7666666666666657,3.7982266660320616,3.5866666666666656,4.328226666032061,5.547777777777777,3.0414655888063895,6.197777777777777,3.6814655888063896,3.2018217388581927,2.9516786741767596,4.001821738858193,3.7016786741767596,5.175231163170409,3.7103468487704157,5.965231163170409,4.400346848770416,3.634622863132441,3.74623466780229,4.294622863132441,4.42623466780229,4.341111111111111,3.6910451690044,5.131111111111111,4.4110451690044,4.777777777777776,3.0540434904186924,5.497777777777776,3.6440434904186922,4.046182247141979,2.955778691770123,4.746182247141979,3.605778691770123,4.7988888888888885,2.226984783582592,5.608888888888888,3.006984783582592,3.847777777777778,2.2483241381859056,4.747777777777777,2.8983241381859055,5.637222222222223,2.1673191592403436,6.247222222222224,2.9973191592403436,3.0485877563830464,2.1971981766466846,3.7985877563830464,2.917198176646685,2.418436774715943,2.222712868438259,3.008436774715943,2.912712868438259,2.3582858737393333,1.616502866762529,3.158285873739333,2.156502866762529,3.222604153919099,1.5041594212876546,3.972604153919099,2.1441594212876547,2.3057817121967736,3.0225527995817054,3.1557817121967737,3.6825527995817056
0.64,0.68,1,1,0.72,0.58,1,1,0.54,0.74,1,1,0.62,0.54,1,1,0.73,0.77,1,1,0.64,0.62,1,1,0.58,0.61,1,1,0.77,0.78,1,1,0.61,0.61,1,1,0.68,0.74,1,1,0.74,0.52,1,1,0.57,0.63,1,1,0.74,0.72,1,1,0.52,0.63,1,1,0.61,0.77,1,1,0.58,0.61,1,1,0.73,0.62,1,1,0.53,0.77,1,1,0.72,0.57,1,1.25,5.478888888888888,1.9748722807467958,6.238888888888888,2.624872280746796,3.9122222222222227,1.8927898472749611,4.572222222222223,2.6227898472749613,4.617777777777777,2.0760265703536662,5.437777777777777,2.626026570353666,3.2411111111111106,2.0031404636482284,3.8611111111111107,2.6331404636482283,5.133333333333334,4.115117640191735,5.983333333333333,4.855117640191735,2.888393008013027,4.233095180490917,3.5883930080130266,4.883095180490917,3.6432180251125734,4.266309282496086,4.333218025112574,4.856309282496086,6.280813143113909,1.9092489740616951,7.14081314311391,2.6892489740616954,4.382222222222223,4.246527634498725,5.072222222222223,4.866527634498725,4.696666666666667,3.3689379560781467,5.5166666666666675,4.058937956078147,4.050160055728409,3.454092097605321,4.650160055728409,4.20409209760532,4.695555555555556,2.7033213851143647,5.405555555555556,3.2833213851143648,3.85,2.6607679113535507,4.65,3.4107679113535507,5.472777777777777,2.669611483014159,6.182777777777777,3.1996114830141593,2.9631136640513676,2.7334255880838305,3.8131136640513676,3.3534255880838306,5.5505053458549405,3.250768031666038,6.24050534585494,3.840768031666038,3.2910426256340366,3.4548091780421046,3.9910426256340363,4.194809178042105,6.290594968684845,2.739659787242956,7.1405949686848444,3.279659787242956,6.294672560029313,3.329102731810917,6.944672560029312,4.239102731810917
0.45,0.45,1,1,0.52,0.56,1,1,0.54,0.52,1,1,0.52,0.54,1,1,0.48,0.53,1,1,0.49,0.49,1,1,0.51,0.48,1,1,0.47,0.51,1,1,0.53,0.52,1,1,0.48,0.54,1,1,0.49,0.49,1,1,0.54,0.5,1,1,0.46,0.51,1,1,0.49,0.52,1,1,0.53,0.48,1,1,0.52,0.47,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.49,0.48,1,1.25,5.143333333333334,2.0456405889272133,5.673333333333335,2.5056405889272133,3.8333333333333335,2.0325738129302717,4.473333333333334,2.562573812930272,4.506666666666667,1.9791433679782764,5.1066666666666665,2.5291433679782767,5.753333333333334,2.535951175355466,6.373333333333334,3.0659511753554662,3.1966666666666663,2.046358929402397,3.806666666666666,2.5363589294023967,5.722195975990184,2.0041640799479974,6.292195975990184,2.5041640799479974,4.730540520434882,3.6988251649983592,5.290540520434882,4.218825164998359,3.2496210465136928,2.5989086490954723,3.8396210465136926,3.0789086490954722,4.095555555555556,3.6861868629484307,4.695555555555556,4.226186862948431,4.475555555555556,3.16340100753169,5.095555555555556,3.6534010075316896,3.875216313369763,3.1302026246196895,4.445216313369763,3.6302026246196895,4.504444444444444,2.5652488821109016,5.084444444444444,3.115248882110902,3.878333333333334,2.609973152958955,4.468333333333334,3.079973152958955,5.117777777777778,2.5449062575309123,5.717777777777778,3.0449062575309123,5.333953947943137,3.742840434012327,5.893953947943136,4.282840434012327,5.135826408739428,3.11603668928177,5.685826408739428,3.64603668928177,3.2558022293461826,3.1164793986906014,3.8458022293461824,3.6664793986906012,3.448840165703856,3.708928007451754,4.058840165703856,4.248928007451754,5.723584167484459,3.093527896728798,6.283584167484459,3.716027896728798
0.64,0.68,1,1,0.72,0.58,1,1,0.54,0.74,1,1,0.62,0.54,1,1,0.73,0.77,1,1,0.64,0.62,1,1,0.58,0.61,1,1,0.77,0.78,1,1,0.61,0.61,1,1,0.68,0.74,1,1,0.74,0.52,1,1,0.57,0.63,1,1,0.74,0.72,1,1,0.52,0.63,1,1,0.61,0.77,1,1,0.58,0.61,1,1,0.73,0.62,1,1,0.53,0.77,1,1,0.72,0.57,1,1.25,5.378888888888889,1.2233890807863772,6.138888888888888,1.8733890807863771,3.812222222222222,1.0613597162809296,4.472222222222222,1.7913597162809296,4.506666666666667,1.2531151228272388,5.326666666666667,1.8031151228272388,4.963333333333333,3.4116668768467413,5.583333333333333,4.041666876846741,2.900000000000001,1.0604150669634183,3.750000000000001,1.8004150669634182,6.189419797815083,1.163837004739225,6.8894197978150835,1.813837004739225,3.46256806240772,3.450112143329789,4.15256806240772,4.0401121433297895,5.632448333976274,3.2550105120965087,6.492448333976275,4.035010512096509,4.215555555555557,3.4273005432805044,4.905555555555557,4.047300543280504,4.563333333333333,2.605067919306811,5.383333333333333,3.295067919306811,3.8803203050420505,2.627271143246288,4.48032030504205,3.377271143246288,4.584444444444445,1.9180197914948218,5.294444444444445,2.498019791494822,3.7388888888888876,1.8346687660426961,4.538888888888888,2.584668766042696,5.372777777777777,1.909163172374714,6.082777777777777,2.4391631723747143,5.454434127799187,2.4864189626281115,6.304434127799187,3.1064189626281116,6.180817496448165,1.84998260660445,6.870817496448165,2.43998260660445,6.3567738248499275,2.4646809905999345,7.056773824849928,3.2046809905999343,2.8262883302030004,1.8420606965797863,3.6762883302030005,2.3820606965797864,3.0365935610026398,2.4443339995200795,3.6865935610026397,3.3543339995200796
0.64,0.68,1,1,0.72,0.58,1,1,0.54,0.74,1,1,0.62,0.54,1,1,0.73,0.77,1,1,0.64,0.62,1,1,0.58,0.61,1,1,0.77,0.78,1,1,0.61,0.61,1,1,0.68,0.74,1,1,0.74,0.52,1,1,0.57,0.63,1,1,0.74,0.72,1,1,0.52,0.63,1,1,0.61,0.77,1,1,0.58,0.61,1,1,0.73,0.62,1,1,0.53,0.77,1,1,0.72,0.57,1,1.25,5.756666666666666,1.6643221495811904,6.516666666666666,2.3143221495811903,4.178888888888889,1.5228807075222068,4.8388888888888895,2.252880707522207,4.895555555555555,1.7546348898611082,5.7155555555555555,2.3046348898611084,6.252222222222222,3.859227668715557,6.872222222222222,4.489227668715557,5.866666666666667,2.9863386956384286,6.716666666666667,3.726338695638429,3.564219505604324,3.084180338125419,4.264219505604324,3.734180338125419,3.8736859746168575,3.9273318778611968,4.563685974616858,4.517331877861197,5.342925232030963,3.811667768659769,6.202925232030963,4.591667768659769,4.604444444444445,3.9167650634052493,5.294444444444444,4.536765063405249,4.985555555555556,3.055559794936969,5.805555555555556,3.745559794936969,4.313917789875666,3.0996509793160993,4.913917789875666,3.8496509793160993,4.9399999999999995,2.367606755194759,5.6499999999999995,2.947606755194759,4.06111111111111,2.2839502477184155,4.86111111111111,3.0339502477184155,5.750555555555557,2.3620969392780795,6.460555555555557,2.8920969392780798,6.569232116080232,1.6694282011810386,7.419232116080232,2.2894282011810385,6.532901211946009,2.3320970893445616,7.222901211946009,2.9220970893445615,3.292743300890835,2.2610060182046063,3.992743300890835,3.001006018204606,4.87660891723169,1.1226638526985746,5.726608917231689,1.6626638526985746,3.475112729126181,1.2624867879819686,4.125112729126181,2.1724867879819687
0.45,0.45,1,1,0.52,0.56,1,1,0.54,0.52,1,1,0.52,0.54,1,1,0.48,0.53,1,1,0.49,0.49,1,1,0.51,0.48,1,1,0.47,0.51,1,1,0.53,0.52,1,1,0.48,0.54,1,1,0.49,0.49,1,1,0.54,0.5,1,1,0.46,0.51,1,1,0.49,0.52,1,1,0.53,0.48,1,1,0.52,0.47,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.49,0.48,1,1.25,5.754444444444446,2.203364752179309,6.284444444444446,2.663364752179309,4.444444444444445,2.1899748545433395,5.084444444444444,2.7199748545433398,5.117777777777778,2.124225935157095,5.717777777777778,2.6742259351570947,3.82,3.2801965606658587,4.4399999999999995,3.810196560665859,3.8300000000000005,2.755437115514946,4.44,3.245437115514946,6.3819349806836225,2.7134494919072063,6.951934980683623,3.2134494919072063,5.392312874617368,3.816485815306983,5.952312874617368,4.3364858153069825,6.337526941115828,3.2584954079023314,6.927526941115828,3.7384954079023314,4.751111111111111,3.8184093195927704,5.351111111111111,4.35840931959277,5.086666666666667,3.2940124434072673,5.706666666666667,3.784012443407267,4.482809265813181,3.2743914293778396,5.052809265813181,3.7743914293778396,5.115555555555556,2.7059174018317638,5.695555555555556,3.2559174018317636,4.489444444444445,2.7580309079329166,5.079444444444444,3.228030907932917,5.74,2.7070645973361582,6.34,3.2070645973361582,5.739173158906811,3.2381139311769904,6.299173158906811,3.7781139311769905,5.988177738563156,3.8258508485495697,6.538177738563156,4.3558508485495695,4.12739712870403,3.8505276196441076,4.71739712870403,4.400527619644108,6.316844478566358,2.1399961041536257,6.926844478566358,2.6799961041536258,3.8376939062724076,2.096271139146257,4.397693906272408,2.718771139146257
0.67,0.73,1,1,0.58,0.57,1,1,0.64,0.71,1,1,0.71,0.64,1,1,0.58,0.63,1,1,0.68,0.76,1,1,0.51,0.61,1,1,0.77,0.59,1,1,0.63,0.71,1,1,0.68,0.74,1,1,0.78,0.58,1,1,0.64,0.73,1,1,0.76,0.61,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.67,1,1,0.74,0.61,1,1,0.64,0.58,1,1,0.58,0.61,1,1.25,5.654444444444443,1.4750388817529543,6.464444444444442,2.1550388817529544,4.114444444444443,1.478284013494388,4.764444444444443,2.068284013494388,4.813888888888889,1.497049645727519,5.603888888888889,2.147049645727519,5.688888888888888,2.8644321113629707,6.408888888888888,3.584432111362971,6.132222222222222,3.6891954457429996,6.8422222222222215,4.2791954457429995,5.241018333053299,3.65898673506554,6.081018333053299,4.34898673506554,3.653343666201783,3.7891056606534717,4.343343666201783,4.309105660653472,6.466364129797076,2.8305352554336185,7.136364129797076,3.6105352554336188,4.396666666666667,3.75579276063767,5.186666666666667,4.39579276063767,4.8,2.916281364637749,5.62,3.606281364637749,4.082555753620632,2.925442561728932,4.742555753620632,3.715442561728932,4.7988888888888885,2.1927798147160704,5.608888888888888,2.8427798147160703,4.063888888888889,2.112765667513921,4.7538888888888895,2.882765667513921,5.647222222222222,2.198490522651089,6.437222222222222,2.788490522651089,6.49032842817423,2.232061009690336,7.38032842817423,2.772061009690336,6.510048244675542,1.4383122461170084,7.260048244675542,2.158312246117008,3.329958238483125,2.2147508899806403,4.019958238483126,2.9647508899806403,3.361215413736468,3.035641176902095,4.021215413736468,3.6856411769020947,3.34521215712439,1.4234495505275795,4.0352121571243895,2.1584495505275796
0.55,0.55,1,1,0.71,0.56,1,1,0.54,0.71,1,1,0.71,0.54,1,1,0.48,0.53,1,1,0.58,0.58,1,1,0.51,0.48,1,1,0.47,0.51,1,1,0.53,0.71,1,1,0.48,0.54,1,1,0.58,0.58,1,1,0.54,0.5,1,1,0.46,0.51,1,1,0.58,0.71,1,1,0.53,0.48,1,1,0.71,0.47,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.58,0.48,1,1.25,5.404444444444444,2.4636676355387417,6.034444444444444,3.0236676355387417,3.8833333333333333,2.319854501697069,4.523333333333333,3.039854501697069,4.561666666666667,2.444147529915113,5.3516666666666675,2.9941475299151135,3.203333333333333,2.347025981666715,3.8233333333333333,3.067025981666715,3.3355555555555547,3.099077798734489,3.9455555555555546,3.589077798734489,6.154084837634672,3.0548606717365003,6.814084837634672,3.6448606717365,3.623657016512946,4.254726995020596,4.183657016512946,4.774726995020597,6.081940920013913,2.4801802958305155,6.671940920013913,2.9601802958305155,4.233333333333334,4.245038178937042,5.023333333333334,4.785038178937042,4.658888888888889,3.6753181591609154,5.278888888888889,4.165318159160916,3.96289049960194,3.6120525401476584,4.62289049960194,4.202052540147658,4.687777777777778,3.048368862421335,5.267777777777778,3.598368862421335,4.006111111111111,3.095561819498381,4.596111111111111,3.5655618194983814,5.317222222222223,3.0737350055101635,6.107222222222223,3.6637350055101634,3.3517994490805787,3.6405924458675925,3.9117994490805787,4.1805924458675925,5.973996398048004,3.7162194136517646,6.523996398048004,4.436219413651765,5.340182097101273,3.716094819356457,5.930182097101273,4.266094819356457,5.08071052392002,4.3184192778736055,5.69071052392002,4.8584192778736055,6.596842071803195,3.7022683866051183,7.156842071803195,4.437268386605118
0.67,0.63,1,1,0.61,0.57,1,1,0.54,0.71,1,1,0.71,0.54,1,1,0.58,0.53,1,1,0.58,0.58,1,1,0.51,0.81,1,1,0.47,0.51,1,1,0.53,0.71,1,1,0.58,0.54,1,1,0.68,0.58,1,1,0.54,0.5,1,1,0.62,0.51,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.77,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.58,0.81,1,1.25,5.879999999999999,1.7382728685754911,6.589999999999999,2.418272868575491,4.362222222222222,1.8311204973212218,5.012222222222222,2.451120497321222,5.050555555555558,1.8605510138537436,5.840555555555558,2.410551013853744,5.781111111111112,3.100608166062568,6.4011111111111125,3.820608166062568,3.7022222222222214,1.8639706525301634,4.312222222222221,2.453970652530163,6.62103198624967,1.8205658021168745,7.28103198624967,2.4105658021168743,5.5560122689937135,3.8778862523432007,6.446012268993713,4.3978862523432,3.787701082283947,3.262544524327562,4.377701082283947,3.742544524327562,4.711111111111113,3.8853023086180474,5.501111111111113,4.425302308618047,5.114444444444445,3.0970894793122823,5.734444444444445,3.687089479312282,4.414595112636457,3.1579091765948526,5.074595112636457,3.8479091765948525,5.121111111111111,2.493285901248582,5.7011111111111115,3.0432859012485824,4.450555555555556,2.490228585372454,5.040555555555556,3.120228585372454,5.772777777777779,2.456902536316656,6.562777777777779,3.0469025363166558,6.591735861242579,2.469621335558501,7.481735861242579,3.009621335558501,3.525499409994535,2.4987434243705615,4.375499409994535,3.2187434243705617,4.064971855895842,3.8853833095227865,4.654971855895842,4.435383309522787,6.494928052204612,3.8886970044732485,7.104928052204612,4.428697004473248,6.467727074086417,3.098108956760621,7.357727074086417,3.8331089567606207
0.55,0.55,1,1,0.71,0.56,1,1,0.54,0.71,1,1,0.71,0.54,1,1,0.48,0.53,1,1,0.58,0.58,1,1,0.51,0.48,1,1,0.47,0.51,1,1,0.53,0.71,1,1,0.48,0.54,1,1,0.58,0.58,1,1,0.54,0.5,1,1,0.46,0.51,1,1,0.58,0.71,1,1,0.53,0.48,1,1,0.71,0.47,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.58,0.48,1,1.25,4.904444444444445,1.9143399309179963,5.5344444444444445,2.4743399309179965,3.3833333333333337,1.7613422607301001,4.023333333333333,2.4813422607301003,4.0727777777777785,1.9355401310030391,4.8627777777777785,2.485540131003039,5.425555555555556,3.1398417211447565,6.0455555555555565,3.8598417211447567,2.735555555555555,2.5252954866961197,3.345555555555555,3.01529548669612,5.608379868129753,2.4992575786349547,6.268379868129753,3.0892575786349545,4.624670745710018,3.6828914273650355,5.184670745710018,4.202891427365035,4.7895257464771825,3.150105381904008,5.379525746477182,3.630105381904008,3.777777777777778,3.6638261649812915,4.567777777777778,4.203826164981292,4.114444444444445,3.1193998321833307,4.734444444444445,3.609399832183331,3.3916550355367923,3.0371813400858647,4.051655035536792,3.6271813400858646,4.1322222222222225,2.5183303515288378,4.7122222222222225,3.0683303515288376,3.4283333333333337,2.526071481007529,4.0183333333333335,2.996071481007529,4.78388888888889,2.5153051622138936,5.57388888888889,3.1053051622138934,2.785494748823206,3.0602200636159447,3.345494748823206,3.6002200636159447,5.586445349117391,1.7403057906486974,6.136445349117391,2.4603057906486976,2.461423981132626,3.655623599271791,3.051423981132626,4.205623599271791,3.1069114026020106,3.6619055713466793,3.7169114026020105,4.201905571346679,2.7813691708568142,1.7342466170596575,3.3413691708568143,2.4692466170596576
0.67,0.63,1,1,0.61,0.57,1,1,0.54,0.71,1,1,0.71,0.54,1,1,0.58,0.53,1,1,0.58,0.58,1,1,0.51,0.81,1,1,0.47,0.51,1,1,0.53,0.71,1,1,0.58,0.54,1,1,0.68,0.58,1,1,0.54,0.5,1,1,0.62,0.51,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.77,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.58,0.81,1,1.25,5.213333333333333,1.9073737283634753,5.923333333333333,2.5873737283634752,3.684444444444445,1.9827802239964787,4.334444444444445,2.602780223996479,4.372777777777778,2.0497654092209348,5.162777777777778,2.599765409220935,5.125555555555556,3.2617277008356873,5.745555555555556,3.9817277008356875,4.957777777777778,4.032521296392465,5.567777777777779,4.622521296392465,5.613827615331035,4.038640808923352,6.273827615331035,4.628640808923352,3.1773624937107403,4.059771799015582,4.06736249371074,4.579771799015582,5.795280534152777,3.391532851059183,6.385280534152777,3.871532851059183,4.122222222222223,4.059479592570531,4.912222222222223,4.599479592570531,4.447777777777778,3.353506618376247,5.067777777777778,3.943506618376247,3.7386317501428827,3.323338317922022,4.398631750142883,4.013338317922022,4.454444444444444,2.668758372164232,5.0344444444444445,3.218758372164232,3.795000000000001,2.6519657043393368,4.385000000000001,3.2819657043393367,5.08388888888889,2.6401080962496426,5.87388888888889,3.2301080962496425,2.797696332013115,3.472508660165266,3.687696332013115,4.012508660165266,5.972657552025061,1.8479069119385358,6.822657552025061,2.567906911938536,3.1120114023658494,2.8786660750932263,3.7020114023658492,3.4286660750932265,3.0203827076331504,2.297599673016941,3.6303827076331503,2.837599673016941,5.930057446175279,2.616029209314066,6.820057446175278,3.3510292093140657
0.67,0.63,1,1,0.61,0.57,1,1,0.54,0.71,1,1,0.71,0.54,1,1,0.58,0.53,1,1,0.58,0.58,1,1,0.51,0.81,1,1,0.47,0.51,1,1,0.53,0.71,1,1,0.58,0.54,1,1,0.68,0.58,1,1,0.54,0.5,1,1,0.62,0.51,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.77,1,1,0.54,0.51,1,1,0.53,0.53,1,1,0.58,0.81,1,1.25,5.18,1.6921556135678963,5.89,2.3721556135678963,3.6400000000000006,1.7596762401213453,4.290000000000001,2.3796762401213454,4.339444444444446,1.8086478936806691,5.129444444444446,2.3586478936806694,2.9699999999999993,1.7034059001216133,3.5899999999999994,2.4234059001216135,3.113333333333333,3.0967765720401177,3.7233333333333327,3.6867765720401175,5.138382206838684,3.095411880086499,5.798382206838684,3.685411880086499,3.136138453329683,3.862859803489073,4.026138453329683,4.3828598034890724,5.9475548789760735,1.8373745367339607,6.537554878976073,2.3173745367339604,4.077777777777779,3.8440835110679656,4.867777777777779,4.384083511067965,4.470000000000001,3.1330069841026535,5.090000000000001,3.7230069841026534,3.7668719254250407,3.109681667173207,4.426871925425041,3.799681667173207,4.4655555555555555,2.4948007373581316,5.045555555555556,3.0448007373581314,3.795000000000001,2.4297000479175477,4.385000000000001,3.0597000479175476,5.117222222222224,2.440248001790313,5.907222222222224,3.030248001790313,4.924878345562978,3.781802016053716,5.814878345562978,4.3218020160537165,5.854620390597364,3.1406265384620515,6.704620390597364,3.8606265384620517,3.111461763122022,2.4681965021243055,3.7014617631220217,3.0181965021243053,5.889347706979704,3.9031646789924195,6.499347706979704,4.443164678992419,5.97491914023863,2.3656080061400346,6.86491914023863,3.1006080061400345
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,4.551111111111111,2.194401869979825,5.351111111111111,2.924401869979825,2.8633333333333333,2.301486268056815,3.6733333333333333,2.9814862680568153,3.7116666666666673,2.16225786049692,4.501666666666667,2.96225786049692,2.431111111111111,4.588057165174502,3.1511111111111108,5.268057165174501,2.063333333333333,3.018271782542586,2.873333333333333,3.7382717825425864,1.2078847131101766,3.0273293674653985,2.0178847131101767,3.7473293674653982,4.0764087112629195,4.639381074488658,4.916408711262919,5.319381074488658,1.5904495831729732,4.640688911195379,2.3904495831729733,5.2306889111953785,3.2,4.623735957341644,4.04,5.413735957341644,3.6755555555555564,3.7940714197139864,4.495555555555557,4.584071419713986,2.8282952672410975,3.8706251467080626,3.6282952672410973,4.490625146708062,3.761111111111111,3.0077944529980627,4.451111111111111,3.7577944529980627,2.9338888888888897,3.0664185574331104,3.7238888888888897,3.7464185574331106,4.542777777777777,2.9792583580660508,5.292777777777777,3.809258358066051,1.945224131223499,2.234543001477398,2.805224131223499,2.9745430014773984,4.541110442514571,3.848388560788298,5.401110442514572,4.568388560788298,1.9753867369653166,3.8057779525916318,2.7653867369653167,4.515777952591632,1.070268486637139,3.8257203678201446,1.9202684866371391,4.575720367820145,1.0979707555015872,2.1133292866065685,1.897970755501587,2.9733292866065684
0.67,0.63,1,1,0.61,0.57,1,1,0.54,0.71,1,1,0.71,0.64,1,1,0.68,0.63,1,1,0.58,0.76,1,1,0.51,0.81,1,1,0.77,0.59,1,1,0.53,0.71,1,1,0.58,0.54,1,1,0.78,0.58,1,1,0.64,0.73,1,1,0.56,0.61,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.77,1,1,0.74,0.61,1,1,0.64,0.63,1,1,0.58,0.81,1,1.25,4.588888888888889,1.416792579448767,5.2988888888888885,2.096792579448767,3.015555555555556,1.421729889399851,3.665555555555556,2.041729889399851,3.7261111111111123,1.491709193622801,4.516111111111112,2.0417091936228013,2.2233333333333336,2.028436842069176,2.9433333333333334,2.748436842069176,2.2555555555555555,2.793073319643461,2.9655555555555555,3.483073319643461,4.394618771926243,2.7947634924211173,5.234618771926243,3.384763492421117,2.351219455639682,3.5320600443386603,3.241219455639682,4.05206004433866,5.393857447010147,1.9765149230335095,6.063857447010147,2.7565149230335093,3.308888888888889,3.5372773820729413,4.098888888888889,4.077277382072941,3.7233333333333323,2.792781404826924,4.343333333333332,3.382781404826924,3.015919336843263,2.691019149130617,3.675919336843263,3.481019149130617,3.711111111111111,2.086144090381282,4.521111111111111,2.736144090381282,2.976111111111111,2.0773366683510335,3.666111111111111,2.6473366683510333,4.559444444444445,2.1294971446008644,5.349444444444445,2.7194971446008642,5.289373601624653,2.810151365679844,6.179373601624652,3.350151365679844,4.1426165767099645,3.450621710602812,4.992616576709964,4.170621710602812,5.0571129421712255,3.4277381713051187,5.747112942171226,4.177738171305119,5.35390855130985,1.2959929027393846,6.06390855130985,1.9459929027393845,2.080670800561323,1.24739308156978,2.970670800561323,1.98239308156978
0.67,0.63,1,1,0.61,0.57,1,1,0.54,0.71,1,1,0.71,0.64,1,1,0.68,0.63,1,1,0.58,0.76,1,1,0.51,0.81,1,1,0.77,0.59,1,1,0.53,0.71,1,1,0.58,0.54,1,1,0.78,0.58,1,1,0.64,0.73,1,1,0.56,0.61,1,1,0.58,0.71,1,1,0.53,0.81,1,1,0.71,0.77,1,1,0.74,0.61,1,1,0.64,0.63,1,1,0.58,0.81,1,1.25,4.955555555555556,1.3152058570091458,5.665555555555556,1.9952058570091458,3.448888888888889,1.3983399467479274,4.098888888888888,2.0183399467479273,4.137222222222223,1.451213184019971,4.927222222222223,2.0012131840199707,6.401111111111111,2.72105298908217,7.1211111111111105,3.44105298908217,6.6,1.1796581400555228,7.31,1.869658140055523,5.714739867841892,1.2822775149760384,6.554739867841892,1.8722775149760382,5.300736623448486,3.525843953434171,6.190736623448486,4.04584395343417,5.686346313614927,2.7002730646732838,6.356346313614927,3.480273064673284,3.708888888888889,3.512823972893512,4.498888888888889,4.052823972893512,4.123333333333334,2.734103676808512,4.743333333333334,3.324103676808512,3.4204204589560283,2.681069331889199,4.080420458956028,3.471069331889199,4.111111111111111,2.047907456755082,4.92111111111111,2.697907456755082,3.3872222222222224,2.061550839895701,4.077222222222222,2.6315508398957013,4.959444444444445,2.0502363753421733,5.749444444444445,2.640236375342173,6.241698954340958,3.5408187234443753,7.1316989543409575,4.080818723444375,4.791620478940498,2.74345327232761,5.641620478940498,3.4634532723276097,6.722007631784421,1.9222784031636304,7.412007631784421,2.6722784031636304,4.549290934389052,3.4935120463633975,5.259290934389052,4.143512046363398,5.791287402524907,1.9121774907535853,6.681287402524907,2.6471774907535854
